slug,idf_name,idf_module,idf_sha,idf_flaky_type,idf_failures,idf_rounds,idf_perc_fail,first_name,first_module,first_sha,idf_uniq_name,first_failures,first_rounds
spring-projects/spring-boot,org.springframework.boot.logging.logback.LogbackLoggingSystemTests.loggingThatUsesJulIsCaptured,spring-boot-spring-boot-project-spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,OD,3,23,1304,org.springframework.boot.logging.logback.LogbackLoggingSystemTests.loggingThatUsesJulIsCaptured,spring-boot-spring-boot,c347972729e3145359786fe2a6eb557f5f3ad2cf,org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,,100
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,44,101,4356,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,spring-boot-project-spring-boot-actuator-autoconfigure,d50fe8874fa442cbd3ea380754e7b412a77aed9a,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,2,2
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,51,101,5049,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,spring-boot-project-spring-boot-actuator-autoconfigure,d50fe8874fa442cbd3ea380754e7b412a77aed9a,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,2,2
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,48,101,4752,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,49,101,4851,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,51,101,5049,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,49,101,4851,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,51,101,5049,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,51,101,5049,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.LogFileWebEndpointDocumentationTests.logFile,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,NO,100,101,9900,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.LogFileWebEndpointDocumentationTests.logFile,spring-boot-project-spring-boot-actuator-autoconfigure,4de208bc94d3537f07e26043a7c929092a4d9556,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.LogFileWebEndpointDocumentationTests.logFile,,101
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.LogFileWebEndpointDocumentationTests.logFileRange,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,NO,99,101,9801,,,,,,
spring-projects/spring-boot,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.ThreadDumpEndpointDocumentationTests.threadDump,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,36,101,3564,,,,,,
spring-projects/spring-boot,org.springframework.boot.cli.command.CommandRunnerTests.appArguments,spring-boot-spring-boot-project-spring-boot-cli,daa3d457b71896a758995c264977bdd1414ee4d4,OD,6,101,594,,,,,,
spring-projects/spring-boot,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.beanMethodPropertyConditionIsAffectedByDevToolProperties,spring-boot-spring-boot-project-spring-boot-devtools,daa3d457b71896a758995c264977bdd1414ee4d4,OD,3,101,297,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.beanMethodPropertyConditionIsAffectedByDevToolProperties,spring-boot-spring-boot-devtools,9e88dced888b5f176573579a392ff65d94b61b0b,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.beanMethodPropertyConditionIsAffectedByDevToolProperties,,100
spring-projects/spring-boot,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.classPropertyConditionIsAffectedByDevToolProperties,spring-boot-spring-boot-project-spring-boot-devtools,daa3d457b71896a758995c264977bdd1414ee4d4,OD,3,101,297,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.classPropertyConditionIsAffectedByDevToolProperties,spring-boot-spring-boot-devtools,9e88dced888b5f176573579a392ff65d94b61b0b,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.beanMethodPropertyConditionIsAffectedByDevToolProperties,,100
spring-projects/spring-boot,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.postProcessEnablesIncludeStackTraceProperty,spring-boot-spring-boot-project-spring-boot-devtools,daa3d457b71896a758995c264977bdd1414ee4d4,OD,6,101,594,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests.postProcessEnablesIncludeStackTraceProperty,,,,,
spring-projects/spring-boot,org.springframework.boot.devtools.filewatch.FileSystemWatcherTests.modifyDeleteAndAdd,spring-boot-spring-boot-project-spring-boot-devtools,daa3d457b71896a758995c264977bdd1414ee4d4,NO,1,101,99,org.springframework.boot.devtools.filewatch.FileSystemWatcherTests.modifyDeleteAndAdd,,,,,
spring-projects/spring-boot,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,spring-boot-spring-boot-project-spring-boot-test,daa3d457b71896a758995c264977bdd1414ee4d4,OD,58,101,5742,,,,,,
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,58
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-actuator,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-cli,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-devtools,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-docs,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-integration-tests-spring-boot-security-tests-spring-boot-security-test-web-helloworld,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-test,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-test-autoconfigure,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-test-support,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-tools-spring-boot-configuration-metadata,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-tools-spring-boot-configuration-processor,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-tools-spring-boot-loader,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,10,17,5882,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,spring-boot-spring-boot-tools-spring-boot-maven-plugin,f915ae197a97ed882d5bdf9d00b43a1c27926635,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,43
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,43
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-actuator,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-actuator,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-cli,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-cli,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-devtools,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,41
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-devtools,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,41
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-docs,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-docs,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-integration-tests-spring-boot-security-tests-spring-boot-security-test-web-helloworld,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-integration-tests-spring-boot-security-tests-spring-boot-security-test-web-helloworld,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-test,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-test,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-test-autoconfigure,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,43,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-test-autoconfigure,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-tools-spring-boot-configuration-metadata,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
spring-projects/spring-boot,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-project-spring-boot-test-autoconfigure,daa3d457b71896a758995c264977bdd1414ee4d4,OD,11,17,6470,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,spring-boot-spring-boot-tools-spring-boot-configuration-metadata,ac2609b5857727724709e7da793d82264bd6726d,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,,100
